a1,a2,a3,a4,a5,a6,a7,a8,emotions
2.6122,3.2596,3.7379,3.0259,3.9283,6.5192,1.7707,1.389,happy
2.3956,3.0067,3.25,1.6812,1.9348,3.8471,2.2209,1.2639,happy
2.1754,5.0,3.3041,1.4805,2.505,4.6043,2.0199,1.1582,happy
2.1185,2.7948,3.2885,1.9762,2.6713,4.0,2.1667,1.1176,happy
2.074,2.7019,3.3217,1.5095,2.1225,4.4721,1.93,1.0521,happy
2.3556,3.9272,2.836,1.8497,4.0987,3.4059,2.1173,1.3492,happy
1.9447,2.718,4.3653,2.1826,3.2739,7.0178,1.9949,1.0512,happy
2.7621,2.1731,5.0391,1.7299,1.8961,3.1623,2.3022,1.2295,happy
2.0749,2.5321,2.6641,1.6162,2.4019,5.1088,1.9778,1.1211,happy
2.5807,3.5355,3.616,1.9187,2.5653,2.3717,2.6687,1.2207,happy
2.2175,2.3783,2.4443,1.278,2.0704,4.1231,2.3887,1.1087,happy
2.1415,5.0,3.6653,2.0691,2.6942,3.2988,2.2649,1.1061,happy
2.4248,2.1324,3.485,2.4634,1.8753,4.219,2.0,1.1878,happy
1.884,3.357,3.7675,2.2748,2.8132,5.4406,1.9066,1.058,happy
2.7102,2.0203,2.7662,1.5625,3.537,3.4928,2.4711,1.43,happy
2.0697,3.3631,3.4169,1.5716,2.2547,4.714,1.7903,1.0549,happy
2.1625,2.5795,3.8904,1.8594,2.0435,4.1231,2.0864,1.0886,happy
2.2464,2.2149,5.0243,2.1627,1.9307,3.35,2.2972,1.0616,happy
2.7606,4.7092,3.428,2.177,2.8937,2.9361,2.3324,1.4142,happy
2.5286,2.5055,3.0414,2.6602,2.6085,6.2769,1.8579,1.1992,happy
2.3737,3.1236,3.8039,1.5529,3.2721,5.0695,1.9428,1.2151,happy
2.3038,2.3538,2.986,1.7289,2.1444,5.2345,2.054,1.3048,happy
2.3606,9.5525,3.8065,3.1164,5.194,3.8881,1.8755,1.1004,happy
2.2432,5.5902,2.9932,1.776,3.5207,5.4037,2.2284,1.2215,happy
2.2269,2.8529,3.8356,1.7959,2.5142,4.6786,1.9289,1.1742,happy
2.1284,2.5148,3.3628,2.2258,2.4881,4.1231,2.553,1.0642,happy
2.3647,4.6336,3.2072,2.0594,2.4104,2.7735,2.126,1.1563,happy
2.7306,1.5689,2.9385,1.6825,2.476,6.229,1.6372,1.3521,happy
2.2656,3.1667,3.4181,1.7607,3.4163,3.5089,2.1386,1.1065,happy
2.1108,3.5355,3.4342,1.6971,3.0,4.6786,1.925,1.0554,happy
2.0,1.9026,3.7663,1.5752,1.6733,6.5192,2.2295,1.1087,happy
2.6844,1.4751,3.2558,2.0158,1.4599,3.971,1.8333,1.2081,happy
2.0,3.0,5.0,1.5921,2.352,3.35,2.0896,1.0,happy
2.6371,1.9849,2.378,2.4038,3.0048,4.3333,1.8478,1.2844,happy
2.2075,1.7297,3.5178,1.8594,2.8533,3.8079,2.3253,1.105,happy
2.3113,2.5148,3.222,1.3807,1.9358,5.3852,1.9262,1.0541,happy
2.2686,2.1231,5.9598,2.5795,2.5795,6.3246,1.93,1.1237,happy
1.75,2.6667,2.9542,1.2897,2.5793,11.0,2.0909,1.0625,happy
2.6899,1.7117,2.9091,1.8661,2.694,4.0,2.668,1.3487,happy
2.2966,2.9774,3.485,2.394,3.1581,4.4721,1.9912,1.1648,happy
2.0993,2.0263,8.5273,2.3215,2.0152,3.6056,2.2481,1.0338,happy
2.0599,2.7203,5.4748,2.3538,2.7312,4.1231,2.3791,1.1114,happy
1.8463,2.114,4.4633,1.5747,2.7557,5.831,1.9189,1.0,happy
2.1687,2.8529,3.6071,1.5013,1.9641,4.0139,2.3386,1.1161,happy
2.1155,2.9507,4.1252,1.5273,2.6822,7.4027,2.0308,1.0754,happy
1.7273,3.1429,7.0711,1.869,1.7372,0.0,1.8679,0.9556,happy
2.0722,3.2596,4.5616,1.6083,1.9799,5.0249,1.7938,1.0738,happy
2.207,2.5661,3.6218,2.2279,2.7633,5.9666,2.1107,1.1177,happy
2.0662,2.2655,4.254,2.0099,2.4211,4.2164,2.0524,1.1035,happy
2.0308,2.5495,2.7907,2.1594,3.0539,7.3824,1.8867,1.0714,happy
2.071,2.5495,6.0828,2.4621,2.0237,6.1847,2.0356,1.0046,happy
2.3272,2.1934,3.8079,1.7409,1.959,3.9528,1.8439,1.0913,happy
2.4407,2.5495,4.0463,2.4715,2.1368,3.2596,2.306,1.277,happy
2.2764,2.4861,4.5653,1.5838,2.081,4.7566,2.3328,1.1057,happy
2.8674,7.5,2.8783,2.7619,3.0955,3.4041,1.925,1.335,happy
2.149,2.4254,5.0284,1.8575,2.1346,5.1747,2.11,1.0526,happy
2.6171,2.4698,3.7455,1.6181,3.2363,10.8167,1.8868,1.2361,happy
2.7382,3.0265,3.4038,1.4683,3.1958,3.1623,2.3124,1.4018,happy
2.8009,1.8647,2.2782,1.8473,1.8566,3.75,1.8111,1.4111,happy
2.5554,4.714,4.6316,2.3899,1.9216,3.1901,1.9384,1.3038,happy
2.1765,4.25,3.8714,3.193,2.5293,4.0139,2.1608,1.0605,happy
2.3825,2.0456,4.168,2.0733,2.0123,2.7659,2.1992,1.1504,happy
2.2261,3.1588,4.0616,2.5294,2.9706,5.5902,2.0804,1.1492,happy
2.0203,2.6719,4.8284,1.268,1.782,4.9396,2.2652,1.0604,happy
2.6509,2.8798,3.662,1.7488,2.5407,4.347,1.7783,1.389,happy
2.9185,3.1623,4.3609,3.0292,4.6944,4.6786,1.6449,1.3128,happy
1.9983,3.0034,2.8077,1.4036,2.8072,8.5147,1.8828,1.1901,happy
2.7102,3.0265,2.8558,2.669,2.0531,3.0,1.7385,1.2573,happy
2.2746,2.9774,3.7105,1.3078,2.5525,4.714,1.93,1.1648,happy
2.5838,3.4059,2.5769,1.669,2.9436,5.3852,1.88,1.4106,happy
2.0483,2.3421,4.3892,1.827,2.9158,4.4721,2.3505,1.0484,happy
2.0744,2.5066,3.8413,1.8156,2.5214,4.219,2.1319,1.1177,happy
2.2632,3.1667,3.5355,2.0911,2.6376,4.7434,2.0011,1.1579,happy
2.0467,2.9139,4.3238,2.0082,3.3042,4.4721,2.07,1.0,happy
2.1765,2.4286,3.1942,1.7143,2.3765,4.111,2.0,1.1176,happy
1.9135,2.875,4.1966,1.8647,2.4884,5.6765,1.8791,1.0878,happy
2.1786,1.6044,6.0828,1.625,1.7389,5.3852,2.0828,1.118,happy
2.1118,2.5714,3.0715,2.0868,2.7824,7.0,1.8571,1.1111,happy
2.0236,2.9155,4.2362,1.5035,2.6698,5.7009,1.9415,1.0636,happy
2.0761,2.4083,3.6128,1.8161,2.6793,3.8079,2.0,1.0635,happy
2.1118,2.25,3.3385,1.7705,2.0722,6.0208,2.3253,1.1111,happy
2.4734,2.8333,3.4169,2.2782,2.7071,4.7539,1.8673,1.1779,happy
2.1111,2.0191,2.7841,1.9167,1.9317,2.5495,2.3717,1.121,happy
2.3439,2.9592,2.4558,1.8696,2.3408,7.1694,1.6888,1.1125,happy
2.8299,2.1662,2.3055,2.3188,2.3188,4.9396,1.7226,1.1804,happy
2.1468,2.8601,4.7645,2.022,2.8041,4.7726,2.0553,1.1057,happy
2.3778,3.2062,2.9341,1.37,3.0843,4.4385,1.7232,1.1245,happy
2.2713,4.827,3.0087,2.0494,3.2722,2.4267,2.3841,1.181,happy
3.1804,2.7613,2.54,1.8409,5.5227,6.0208,1.9948,1.6322,happy
1.8542,3.0136,3.0922,1.3981,2.0971,7.5166,1.8673,1.0,happy
2.4676,1.8605,5.2,1.9008,1.8878,3.35,2.4876,1.2,happy
2.0237,2.6671,4.7245,1.5247,2.1927,3.648,2.2682,1.0618,happy
3.0067,2.4254,2.7153,1.6189,3.1525,6.0208,1.6609,1.6,happy
2.5234,4.7566,4.0123,3.4874,2.4784,3.638,2.2706,1.2625,happy
2.2931,2.1095,3.4617,1.8299,2.263,4.1231,2.3825,1.0732,happy
2.1852,3.0136,2.9204,1.4078,2.1767,5.3748,1.9933,1.1417,happy
2.2634,2.2149,3.6705,2.4705,3.391,5.8822,1.8389,1.1317,happy
2.1667,3.0,3.5178,2.7181,3.3976,3.25,2.1552,1.1125,happy
2.557,3.6056,2.3939,2.2985,2.2754,3.8881,2.0623,1.3324,happy
2.0974,2.8607,3.7833,1.6875,2.9674,4.1231,2.1475,1.0998,happy
2.2229,2.9592,4.0535,3.5208,2.5606,3.0,2.1683,1.057,happy
2.3516,3.6638,3.6532,1.7924,2.5521,3.0679,2.4962,1.1555,happy
2.0616,2.5612,4.0203,2.1013,2.4051,6.2769,1.8647,1.1098,happy
2.0035,2.3599,5.9223,1.5052,2.9206,3.8079,2.2438,1.0525,happy
2.1523,2.5,7.0711,2.0051,2.3393,4.4385,2.0662,1.1,happy
2.2746,5.7271,2.7226,1.941,2.6908,4.0078,1.751,1.216,happy
2.4105,4.1302,4.1693,5.1968,3.7812,3.3955,2.0051,1.1759,happy
2.0,2.6907,4.8331,1.4429,2.2861,5.5227,2.3609,1.0041,happy
2.343,3.5788,5.5486,3.1965,2.5848,7.0711,1.7903,1.0,happy
2.5495,1.3391,7.5158,1.6596,1.3711,3.3333,2.5318,1.1929,happy
2.8196,2.75,2.5,2.6789,2.7613,5.5227,1.9918,1.4545,happy
2.4889,2.1024,3.3051,2.0019,2.2081,2.8284,2.9707,1.2763,happy
2.3324,3.6056,8.0552,2.7377,2.2658,2.75,2.5519,1.0554,happy
3.0179,2.6509,3.038,2.486,1.8456,4.6336,1.7919,1.6172,happy
2.5606,2.6719,4.9972,1.5714,2.0808,2.6077,2.153,1.2538,happy
2.4346,2.3414,3.6049,1.6758,2.0357,5.9076,2.0313,1.2745,happy
2.1575,2.3783,2.357,1.4403,2.3045,14.0,1.8585,1.0525,happy
2.2361,8.5,3.0,2.1923,2.5797,3.2596,2.1475,1.1176,happy
2.3845,4.3925,4.6993,1.8156,2.8706,4.3843,2.301,1.2807,happy
2.4009,3.638,5.437,1.9305,2.2938,3.6818,2.1804,1.1353,happy
2.4105,12.0416,3.75,2.9429,2.914,2.9417,1.9333,1.2919,happy
2.0549,2.9774,3.6576,2.233,2.4476,4.1231,2.153,1.1098,happy
2.1619,4.272,6.8284,1.953,2.2629,3.0104,2.414,1.0521,happy
2.334,3.6,4.8307,1.741,1.9951,2.7456,2.2868,1.2235,happy
2.6588,3.8079,4.0777,3.5,3.4078,4.0,1.5833,1.1656,happy
2.1547,3.0,3.3288,1.803,2.5248,6.5765,2.0877,1.064,happy
3.0688,1.3038,3.4342,1.5945,2.1134,3.0185,3.0941,1.5358,happy
2.1442,1.7759,4.0616,1.6319,1.7179,5.1478,1.8592,1.2198,happy
2.8009,15.0333,3.3217,2.5098,3.0117,3.0414,2.3894,1.4649,happy
2.7143,1.4,2.9381,2.8837,1.8292,2.5125,2.2886,1.2143,happy
2.1668,3.2756,3.395,2.6095,2.917,6.8007,1.9299,1.0,happy
2.2766,2.7813,4.1265,1.9021,3.5072,7.4027,1.896,1.1283,happy
2.2322,4.2793,4.4939,2.0831,3.1197,4.1231,2.0073,1.058,happy
2.878,2.4328,3.1667,1.843,1.9562,3.25,2.7692,1.5268,happy
2.1562,2.1098,3.6749,1.7939,2.5121,4.3843,2.2166,1.0521,happy
2.2691,2.9364,3.8933,1.7164,1.7068,4.0697,2.0723,1.1468,happy
2.0072,2.6312,3.6218,1.6498,2.2016,3.5795,2.1242,1.0,happy
2.5,6.0369,5.0277,2.4777,2.304,3.43,2.1401,1.2807,happy
2.3733,1.9235,3.9792,2.1587,2.0998,4.2426,2.4037,1.2324,happy
2.2335,2.6874,4.4694,1.9069,2.8558,6.5,1.7759,1.1232,happy
2.8611,2.1476,3.7833,2.4431,1.9464,3.0104,2.4927,1.3985,happy
2.1063,1.6621,3.2021,1.4878,1.5589,3.2059,2.1372,1.0,happy
2.4878,3.0,3.8499,1.6868,2.2357,4.4721,2.07,1.2167,happy
2.2384,3.3397,3.3711,2.7342,3.4177,4.6786,1.9355,1.1803,happy
2.3357,8.0623,5.9334,1.9824,2.5073,3.5,2.2189,1.1662,happy
3.1655,2.4083,2.3604,2.7596,2.7596,2.9205,2.2484,1.7518,happy
2.4648,3.6461,3.1942,2.007,2.3848,3.0104,2.0828,1.1992,happy
2.1079,2.2535,3.3217,1.5052,2.4083,4.3333,2.0769,1.1094,happy
3.3487,1.3088,2.9661,1.6472,1.6472,4.3461,2.3213,1.6128,happy
2.1422,2.7526,2.8854,1.6045,2.3348,2.8636,2.3191,1.0687,happy
2.1989,3.7724,3.7196,2.2444,3.3112,4.4385,1.9447,1.0514,happy
2.0038,2.2535,3.3217,1.3885,2.4351,6.0208,2.0828,1.0,happy
3.0724,2.6719,2.4865,2.1177,2.1259,2.2672,2.2594,1.6946,happy
2.2203,5.4589,4.2317,1.9898,2.397,7.0711,1.7903,1.0571,happy
2.5321,2.6077,2.7707,2.1163,3.5023,3.4785,2.0021,1.2295,happy
2.4133,2.2196,3.1892,1.8217,2.2964,2.8101,2.0655,1.154,happy
2.5021,2.6355,3.2508,2.9212,2.3852,4.0139,1.8345,1.0,happy
2.2892,5.6569,3.8499,2.1652,2.769,4.0697,2.0604,1.1446,happy
2.5908,2.848,3.2503,1.737,1.9661,3.2558,2.042,1.2219,happy
2.869,1.6711,2.5586,2.3251,2.4844,2.9155,3.0851,1.2711,happy
2.783,3.2558,2.7297,2.1933,3.2278,4.3012,2.0507,1.4826,happy
1.8955,2.1111,3.4677,2.0,3.8471,4.3333,2.0059,1.0014,happy
2.5977,3.7583,2.1501,2.2736,2.4957,3.2596,2.1489,1.2708,happy
2.334,2.5714,5.0208,1.942,2.6661,5.0,2.0,1.1125,happy
2.8008,1.4926,3.75,1.844,3.2104,2.8636,3.0921,1.335,happy
2.7279,2.6762,2.6986,1.6582,2.0327,3.5795,2.0553,1.2959,happy
3.3862,3.0414,2.4796,1.9616,2.7463,2.4331,2.338,1.7437,happy
2.1609,2.6062,4.2287,1.7332,2.43,3.7014,2.3241,1.0,happy
2.3297,3.6056,3.4181,1.7573,2.0032,1.9612,3.1,1.1662,happy
2.2992,5.233,3.976,1.6629,3.0,7.2111,1.8616,1.1636,happy
2.3601,3.0,3.2109,2.414,2.5835,4.0656,2.0947,1.1583,happy
2.8534,2.7526,5.4692,2.405,1.9904,3.0,2.0833,1.2824,happy
2.3022,1.6044,3.1741,1.642,1.7654,6.5192,2.0,1.18,happy
2.1731,2.5714,4.5128,2.7484,2.2903,4.4385,1.9237,1.1125,happy
2.4286,3.5,6.5,3.0921,2.1103,3.0,2.1667,1.2857,happy
2.1747,2.0031,3.8891,1.9898,1.9898,3.8079,2.0828,1.0554,happy
2.2453,1.791,5.0,2.3839,2.3127,7.8102,1.7226,1.0765,happy
1.9007,3.3333,3.5355,2.6153,3.2196,6.261,1.8585,1.0012,happy
2.2851,2.8529,3.616,2.6653,2.9473,7.0178,1.8647,1.058,happy
2.5321,1.8889,4.0156,1.4462,1.8708,5.831,2.2242,1.3529,happy
2.4986,2.5754,4.0156,1.6976,2.529,3.5,2.3669,1.3359,happy
2.4968,4.5069,3.277,1.7521,2.7489,3.5089,2.1386,1.1662,happy
3.1171,3.7832,3.2096,1.831,2.2711,3.0265,2.1311,1.5983,happy
2.683,3.2062,2.6428,1.7528,3.0741,4.7539,1.9967,1.3737,happy
2.6077,2.5495,3.5,2.1667,1.8571,4.0,1.75,1.2403,happy
2.7203,3.1623,2.6876,2.4352,2.1318,4.4385,1.794,1.2806,happy
2.5328,3.6702,3.1269,2.0667,2.0264,3.1623,2.0,1.3282,happy
1.9367,2.7293,3.4569,2.1026,2.5231,4.1231,2.0,0.9959,happy
2.2391,2.0758,4.9927,2.1403,2.5533,3.0104,2.1846,1.1237,happy
1.8833,1.5455,7.4545,1.8838,1.8709,4.9193,2.2745,1.0017,happy
2.0977,1.9113,3.388,1.5641,2.7877,4.111,2.3859,1.095,happy
2.1714,3.3855,3.0207,2.0335,2.1548,5.8822,1.9899,1.0491,happy
2.1668,2.0,2.7488,1.6598,2.5249,5.6569,2.1506,1.1913,happy
2.9958,2.8071,3.6598,2.0941,2.8247,2.4375,3.0862,1.4979,happy
2.2327,2.7131,3.0414,2.3402,2.8379,3.8079,2.0086,1.0515,happy
2.4236,2.4187,3.4646,2.2456,2.3096,4.7717,2.1934,1.2308,happy
2.1053,3.8,3.0624,1.5965,3.0977,4.6667,2.1429,1.1065,happy
2.4296,2.8,4.0276,1.6713,2.0055,6.0208,1.8289,1.2164,happy
2.2112,2.7143,4.0406,1.3356,2.0035,3.2596,2.1475,1.1053,happy
3.0115,1.2465,2.7031,2.082,2.0616,4.0311,2.6165,1.5058,happy
2.3758,2.2857,3.3167,1.8003,2.733,3.4785,2.4562,1.1891,happy
1.8461,3.1623,3.2357,2.1115,3.2109,14.1421,1.8028,1.0094,happy
2.1662,1.9908,3.7105,1.6243,2.5935,4.6786,2.1422,1.2254,happy
2.0616,2.6789,4.0713,3.1928,2.1617,3.2596,2.3973,1.05,happy
2.0998,4.005,3.8853,1.9387,2.9751,2.4083,2.414,1.0986,happy
2.3489,2.4328,3.9156,1.4719,2.1928,3.0,2.5014,1.2919,happy
2.3419,3.0,3.4388,1.9158,2.3763,4.0,2.0983,1.2824,happy
3.008,2.9205,2.6136,1.7307,1.986,2.4254,2.7166,1.504,happy
2.4734,2.8333,3.5694,3.0033,3.292,3.5089,2.0662,1.2955,happy
2.4612,2.5055,4.8022,1.9073,2.1093,3.8471,2.0616,1.1992,happy
2.4463,3.6056,3.6425,2.0227,2.3437,3.2596,2.2361,1.1662,happy
2.7611,3.2596,3.4569,1.8115,1.824,3.5089,1.7159,1.3827,happy
2.718,2.7456,2.3022,1.789,3.4968,4.6786,1.8538,1.3571,happy
2.6317,3.2,3.1942,2.1694,3.0288,6.261,1.9299,1.25,happy
2.1218,2.6719,3.1942,1.5899,3.7097,6.5192,1.8423,1.1228,happy
2.2207,3.5477,3.5355,1.6374,2.7873,3.5355,2.1401,1.1042,happy
2.2814,2.8141,3.047,2.0865,1.7705,3.8806,1.5637,1.1699,happy
2.3049,3.288,3.3725,1.741,2.2778,7.1694,1.8807,1.0548,happy
2.434,2.3937,3.8123,1.7571,2.1401,3.3015,2.3946,1.1513,happy
2.1913,2.4931,3.1123,1.7611,2.5388,7.5166,2.0,1.1486,happy
2.8133,5.0695,2.743,1.674,2.9837,4.2573,1.9414,1.5023,happy
2.3675,3.171,4.0203,2.0835,2.6086,4.3461,2.3825,1.105,happy
2.3839,2.8636,2.3496,1.2281,2.0185,3.0229,2.0723,1.4077,happy
2.2645,5.5902,3.2492,1.6126,2.617,4.0497,2.0,1.1662,happy
2.7507,16.0,2.0178,2.4307,2.6517,2.6667,1.8125,1.3764,happy
2.1213,5.6765,3.1942,2.0074,3.8088,4.4385,1.7099,1.057,happy
2.7767,1.8981,3.0762,1.6171,3.029,4.1231,2.4071,1.3762,happy
1.9336,2.5055,2.7707,1.685,2.022,5.0249,2.1913,1.1328,happy
2.0554,3.0046,4.4727,1.8937,2.5253,4.0552,1.9745,1.0,happy
2.0,3.8,2.5222,1.9339,3.3843,4.3333,2.1538,1.1053,happy
2.414,2.4328,2.8142,1.9144,2.7074,4.7434,1.8714,1.2332,happy
2.4798,1.9132,2.986,1.9429,2.4335,3.7014,2.2213,1.32,happy
2.561,3.6,2.5071,1.8228,2.6083,3.2062,1.9377,1.3345,happy
2.1913,2.4931,3.1123,1.7611,2.5388,7.5166,2.0,1.1486,happy
2.3712,2.6719,3.1942,1.6491,2.8859,6.0,2.085,1.1852,happy
2.2195,2.5754,2.5418,1.8601,2.8935,7.0,1.9339,1.1108,happy
2.2605,2.5359,3.2029,2.1709,2.8046,4.1231,2.1112,1.1153,happy
2.2634,3.6497,2.7693,1.5315,2.7197,2.9678,2.0098,1.2711,happy
2.2258,3.5518,3.4705,1.7542,3.4821,5.0442,2.0,1.226,happy
1.9511,2.8601,3.7957,2.2525,2.2086,4.4721,1.9416,1.0489,happy
2.1719,2.3022,3.5017,1.5605,2.3371,5.099,1.8314,1.0859,happy
2.3825,3.2344,3.395,1.3606,2.8049,4.6043,1.9157,1.3089,happy
2.4083,3.638,3.1376,2.1608,2.4484,3.25,1.6993,1.0853,happy
2.3296,1.6397,5.2615,1.6376,1.6439,2.7951,2.6077,1.1648,happy
2.3723,3.1786,2.9461,1.9377,3.1881,3.7268,2.544,1.1916,happy
2.0,2.0363,5.1959,2.5138,2.607,3.0,2.8382,0.961,happy
2.7786,1.3966,3.1769,1.7684,2.2339,3.35,2.6866,1.3556,happy
2.015,4.5309,3.1461,2.129,3.9791,4.3012,2.0704,1.0666,happy
2.4959,2.8636,2.6132,2.1788,2.6945,5.0,2.0,1.1561,happy
2.2541,2.6509,4.0276,1.515,2.2619,4.0552,1.9881,1.0616,happy
2.552,8.9443,3.6667,2.1304,2.2403,4.3146,1.8182,1.55,happy
2.3434,2.8529,3.1455,1.6431,2.3009,4.3461,2.0073,1.058,happy
2.4473,1.7415,3.2418,1.8097,2.2281,2.0475,3.1022,1.2574,happy
2.2833,4.1371,2.9782,1.6339,2.2998,2.7735,2.6315,1.2407,happy
2.2507,2.4878,2.9016,1.741,2.9735,5.5227,2.0902,1.0655,happy
2.4,3.75,3.2635,3.625,2.3838,4.3333,2.0769,1.4016,happy
2.2139,2.7019,3.518,1.4615,3.6731,14.0357,2.0772,1.1103,happy
2.2231,2.8529,2.7748,1.8568,1.8568,6.5765,1.7553,0.9949,happy
3.2062,5.0,6.0,2.2361,2.0,2.5,1.8,1.4,happy
2.3968,2.5807,3.8413,2.4534,2.8469,5.099,2.0,1.183,happy
2.8077,5.3437,3.1235,2.0051,2.8072,3.638,1.9333,1.3737,happy
2.2056,2.9678,4.1082,1.5709,2.7348,6.0828,1.9881,1.1407,happy
2.75,1.6971,2.5163,2.2215,2.7769,3.6667,2.0929,1.4167,happy
2.5031,1.6,4.0428,1.5592,1.9896,4.9396,2.1804,1.0698,happy
2.6852,2.6719,3.6749,3.1412,2.8301,3.2596,2.3009,1.3099,happy
2.2541,3.1623,3.3305,2.3696,2.9749,5.831,1.855,1.0616,happy
1.8266,3.3656,3.8643,1.6367,2.4977,8.544,1.8699,0.95,happy
2.3537,2.357,3.5083,1.8237,2.1815,4.0497,2.0152,1.1764,happy
2.0556,3.0,3.5355,1.5625,2.4755,4.0,2.3333,1.1111,happy
2.2743,3.0046,4.0406,2.1667,2.6,5.0,1.7333,1.1094,happy
2.2091,2.1719,4.8796,1.7786,2.1459,5.8138,1.8007,1.1402,happy
2.0561,3.4132,3.9202,1.5799,4.3045,4.2426,2.0929,1.0564,happy
2.2833,3.6878,2.929,1.6665,2.5833,4.1593,1.9384,1.2367,happy
2.2477,2.2361,2.9943,1.5006,2.0806,4.8534,2.042,1.1754,happy
2.4359,5.0695,3.056,2.265,3.3976,3.5089,1.925,1.2491,happy
2.1647,3.3631,3.0715,2.2808,2.9678,2.5221,1.8609,1.1713,happy
2.3778,3.144,4.2317,1.7349,1.7349,3.0185,2.9898,1.1868,happy
2.6271,2.7613,3.2707,1.5704,3.1842,5.5,1.9113,1.4514,happy
1.8388,2.7359,3.7455,2.1422,2.7199,4.3012,2.3733,1.0107,happy
2.919,2.0276,2.6035,1.5386,1.9782,2.2361,2.7653,1.5157,happy
2.5,1.5207,8.3663,2.0367,1.9811,9.4868,2.2534,1.2574,happy
2.8294,1.6314,3.4342,1.6294,2.2588,3.0185,2.8903,1.3769,happy
2.9026,2.4258,2.5057,1.8052,2.4351,2.7116,2.4739,1.6667,happy
2.726,2.3489,4.0446,2.03,2.4659,3.4801,2.181,1.3002,happy
2.2737,3.07,3.0034,1.6326,2.6662,4.2164,2.3783,1.0618,happy
2.0209,3.5788,3.6356,2.0959,3.2992,5.3502,1.8145,1.0541,happy
2.2792,2.2123,3.7011,2.0129,1.9181,4.9092,2.0176,1.0708,happy
2.0031,3.2921,3.0922,1.4002,2.254,5.0111,1.9336,1.0499,happy
2.1296,3.6461,4.8331,2.2091,5.2149,6.0,1.9185,1.0664,happy
3.3792,2.0,1.9925,1.6978,2.9777,2.3393,2.1422,1.8103,happy
2.0636,2.5807,4.316,1.7547,3.9235,6.6708,1.9109,1.064,happy
2.3333,2.2969,4.3427,3.089,2.273,2.3049,2.131,1.2551,happy
2.9155,1.6298,5.5495,2.8064,2.2915,3.8079,1.8289,1.2271,happy
2.1773,3.4,4.3333,1.8321,2.0811,4.3333,2.2308,1.1765,happy
2.1011,3.0185,3.1769,1.7934,2.5114,2.7613,2.4595,1.0549,happy
2.3172,2.2207,3.8439,1.4969,2.6326,6.5115,2.0854,1.1667,happy
2.3077,2.1372,2.75,1.2227,1.7118,2.6667,2.75,1.2308,happy
2.0586,2.8382,3.4834,2.0002,2.4095,6.0208,2.0828,1.0586,happy
2.5848,2.6355,3.9469,2.0825,2.2657,4.7539,1.741,1.1917,happy
2.4711,2.7613,2.4355,2.3178,2.6234,4.9396,1.7415,1.2804,happy
2.0046,3.1429,3.4782,2.7451,3.3396,8.0,2.0663,1.0947,happy
2.1144,4.3724,6.0,2.1983,3.2975,3.2596,2.1489,1.1108,happy
1.9612,2.5495,5.9223,2.1498,2.1645,4.0139,2.2484,1.0598,happy
2.514,2.6683,4.2711,1.6946,1.5772,5.099,1.8933,1.1636,happy
2.3927,5.4589,3.4435,1.7677,3.1955,3.6461,2.0132,1.2862,happy
2.5,2.6509,2.6073,1.398,2.2643,4.4721,2.07,1.3868,happy
2.4074,3.0,3.485,1.742,2.0442,2.9833,2.0581,1.1715,happy
2.2231,3.4234,3.4569,1.9773,2.382,4.4385,1.8579,1.1115,happy
2.1695,2.5456,3.1568,2.0182,2.9815,3.7947,2.085,1.057,happy
1.838,3.0414,3.4064,1.3166,2.025,4.4944,2.4067,1.0,happy
1.8461,4.6653,3.9017,2.0584,3.0828,3.2249,2.6765,1.0,happy
2.3723,3.1786,2.9461,1.9377,3.1881,3.7268,2.544,1.1916,happy
1.8856,2.2191,4.4612,2.27,2.5135,7.6158,1.952,0.9689,happy
2.9214,1.0864,3.5279,1.5934,1.8934,3.178,2.1913,1.3359,happy
2.7507,4.0,2.6818,1.8682,3.7656,6.0,1.7222,1.4375,happy
2.3343,2.1429,5.5,2.2094,2.6793,5.5,2.0909,1.0,happy
2.255,1.7761,3.7601,2.0451,2.3276,4.095,2.0599,1.1771,happy
2.0263,3.6638,3.3963,2.0434,3.6286,4.4472,1.9459,1.0517,happy
2.4934,3.7583,2.9231,2.1078,2.4692,2.4734,2.6926,1.2795,happy
2.6317,2.6719,3.1172,2.7639,3.4699,3.4041,2.0063,1.3232,happy
2.145,4.1184,3.1326,1.9225,2.7971,5.3852,1.88,1.239,happy
2.6052,2.4413,3.0403,1.979,2.5054,4.4944,1.9761,1.3191,happy
1.8039,3.468,4.4096,1.3425,3.9215,6.0208,2.2438,0.9493,happy
2.0477,2.7366,4.9212,2.0767,2.5568,8.2462,2.1912,0.982,happy
2.1566,3.3375,3.4572,1.8089,2.6086,4.7539,2.0792,1.1583,happy
2.0,2.1401,3.6097,1.8184,2.2829,4.5277,2.2333,0.9461,happy
2.5366,1.8409,3.0,1.5138,1.5138,9.2195,1.8566,1.1804,happy
1.9337,3.8881,4.0,1.6045,2.3702,5.0,2.2023,0.9981,happy
2.6742,3.638,4.8284,2.0595,2.1848,2.5495,2.0015,1.2667,happy
1.9077,3.1461,2.5727,1.5579,2.7497,4.7539,2.0,1.0454,happy
2.3768,3.5518,3.75,3.0594,2.7565,2.6077,2.3009,1.1595,happy
2.7122,1.8937,2.8595,1.809,1.7017,5.0249,1.7378,1.3083,happy
2.525,3.0265,6.5769,1.7029,2.3847,2.8284,1.8507,1.2625,happy
2.6855,1.6298,2.3608,1.894,1.907,3.25,1.9231,1.3805,happy
