a1,a2,a3,a4,a5,a6,a7,a8,emotions
2.40746,3.45321,2.58402,1.70079,1.62287,2.29799,1.58129,1.82678,angry
2.24231,1.8477,3.83178,1.88481,2.11205,1.9348,1.63742,1.62247,angry
2.19603,2.23124,3.99996,1.93478,1.86957,1.65818,1.87899,1.65943,angry
2.10265,1.5468,3.12454,1.47788,1.25091,2.84708,1.48344,1.61901,angry
2.42172,1.95774,2.42135,1.77328,2.13485,2.23863,1.5098,1.79204,angry
2.15811,1.9247,3.25341,1.70518,1.30819,1.73831,1.82485,1.66208,angry
1.9779,3.78941,3.07909,1.92799,2.38046,1.82653,1.64059,1.5196,angry
2.22866,1.79931,3.15383,1.86877,1.74251,1.74922,1.83337,1.6849,angry
2.33481,5.38602,2.71331,1.67896,1.96224,3.5687,1.29456,1.77232,angry
2.48433,3.34898,2.56879,1.68051,1.6965,2.15456,1.59644,1.92815,angry
2.28446,2.24327,2.78086,1.63069,1.846,3.4568,1.32735,1.76011,angry
2.25752,4.70175,3.29997,1.81354,2.16105,2.38797,1.47767,1.72605,angry
2.31085,4.18927,3.78136,1.83699,2.90302,2.62961,1.38381,1.7786,angry
2.54427,1.31899,3.31928,1.70987,1.77512,2.09487,1.74841,1.96,angry
2.34614,1.9851,4.4054,1.66537,1.9165,2.31011,1.59228,1.82209,angry
1.86298,2.85153,3.49302,1.64399,1.78292,2.72072,1.46669,1.42631,angry
2.2696,1.4071,4.31769,1.88763,1.37752,1.64265,1.90552,1.73065,angry
2.20763,3.83903,2.81639,1.73101,1.43408,2.4767,1.43195,1.73461,angry
1.95668,2.42153,3.39048,1.53797,1.84113,3.24134,1.41328,1.51581,angry
2.31873,2.56471,3.61943,1.82315,1.8003,1.55969,1.87948,1.7375,angry
2.47163,3.28235,2.99356,1.96113,2.60054,1.78498,1.68477,1.82113,angry
2.03571,2.34619,6.17194,1.84308,1.8297,2.32672,1.66203,1.51647,angry
1.87976,2.22044,4.70483,1.77783,1.75823,3.39034,1.34819,1.42798,angry
2.31453,4.02471,4.06582,1.56669,2.01494,2.56249,1.46172,1.79303,angry
2.10083,4.08972,2.85663,1.56954,1.476,3.20974,1.30607,1.65565,angry
2.30858,3.76946,3.30362,1.77596,1.86922,1.97387,1.65029,1.7803,angry
2.44157,3.31196,3.89372,1.8361,1.98902,2.17411,1.62096,1.89162,angry
2.74275,3.06832,3.14728,1.55539,1.61872,4.02419,1.20998,2.12123,angry
1.9712,3.85951,3.69738,1.78491,2.15739,4.33562,1.21491,1.51453,angry
2.72301,2.44002,2.77803,1.95429,1.34915,2.20022,1.49158,2.03997,angry
2.44045,2.05327,3.80246,1.78878,1.6386,1.51374,2.10595,1.85547,angry
2.72852,3.30239,4.19281,1.79594,2.11141,2.70022,1.46639,2.06937,angry
2.37639,1.79864,5.25093,1.68766,1.68498,1.88539,1.86484,1.77702,angry
2.12688,2.19164,3.85856,1.71505,1.55041,1.37377,2.09108,1.58903,angry
2.10502,7.54989,3.12509,1.816,1.72973,2.71733,1.41115,1.5422,angry
2.39064,3.95529,4.03664,1.4027,1.51844,2.61076,1.48095,1.89951,angry
2.47693,1.71681,3.2351,1.72028,1.60835,2.49872,1.60123,1.85405,angry
2.37879,4.45601,2.63956,1.84685,1.66563,2.21088,1.53236,1.75852,angry
2.17904,2.04918,3.40593,1.48928,1.74126,2.90269,1.44331,1.72129,angry
2.33256,2.26871,2.69651,1.44181,1.59517,2.93785,1.41233,1.84904,angry
2.0852,4.80635,7.72132,1.79825,1.76836,2.21145,1.59574,1.55382,angry
2.57467,2.03463,2.76266,1.65257,1.60492,2.37853,1.52707,1.97337,angry
2.53067,3.07559,3.23916,1.81813,1.91114,1.86582,1.68966,1.92102,angry
2.65943,2.63588,2.6368,1.59036,1.33494,2.44976,1.53833,2.06604,angry
2.4485,2.44671,4.31332,1.71217,1.82049,2.05979,1.65315,1.8262,angry
2.27942,3.63777,2.97797,1.65792,1.47153,2.27273,1.55556,1.76802,angry
2.26086,6.97211,3.14501,1.79602,2.05376,2.38799,1.47024,1.70231,angry
2.34007,4.48928,3.19323,1.5588,1.80627,3.08562,1.39781,1.84905,angry
2.0909,4.13005,4.2879,1.96264,2.26112,2.35657,1.49283,1.51862,angry
2.10318,2.17415,5.31831,1.74519,1.67264,1.9002,1.83065,1.56922,angry
2.17525,2.56574,3.92815,1.66328,1.85115,3.52737,1.24896,1.67304,angry
2.12643,2.73485,3.31361,1.42875,1.32557,2.0354,1.71973,1.67183,angry
1.8329,3.12353,4.45546,1.69508,1.42829,2.44072,1.48221,1.37899,angry
2.24332,1.80405,4.78622,1.57306,1.50529,1.43976,2.22673,1.67252,angry
2.45691,4.92115,3.80868,1.81489,1.95152,2.49984,1.47925,1.83802,angry
2.45306,2.97541,4.09104,1.6757,1.62402,1.89122,1.6698,1.84971,angry
2.01714,1.57407,4.9957,2.06984,1.18429,1.66054,1.64799,1.41586,angry
2.14952,1.60961,4.22149,2.17193,2.31014,1.84475,1.68048,1.51457,angry
2.24249,3.99479,3.05422,1.55319,1.92083,2.75224,1.41224,1.77691,angry
2.01843,5.27447,5.91976,1.78603,1.72135,1.94996,1.63831,1.50063,angry
2.37499,6.36414,3.17126,1.82652,2.04086,2.61263,1.44198,1.80801,angry
2.44972,2.27157,3.63821,1.98031,1.11067,1.83023,1.74483,1.80014,angry
2.49395,3.98664,3.41071,1.73412,2.01416,2.812,1.41937,1.87503,angry
2.47381,3.35985,3.99341,1.57359,1.63164,2.28401,1.57109,1.92668,angry
2.41047,5.49867,2.81704,1.5204,1.81583,4.62599,1.18179,1.90566,angry
2.36682,2.65355,3.66729,1.72572,1.63555,2.38834,1.50128,1.79388,angry
2.25967,4.69295,3.32111,1.56546,1.7346,2.79671,1.40505,1.72211,angry
1.84309,3.23836,3.56167,1.68734,1.48198,1.67787,1.82231,1.4002,angry
1.86938,1.85953,5.57192,1.80129,1.9468,2.94223,1.50187,1.41632,angry
2.34697,3.5941,3.8081,1.93705,1.43714,2.03947,1.57976,1.74516,angry
2.59453,1.49296,3.07326,1.67628,1.68814,1.84545,1.83662,1.97235,angry
2.67759,4.33714,3.11993,1.66355,1.66728,2.51025,1.43631,2.06925,angry
2.00137,4.83191,4.08016,1.70606,1.67761,1.87424,1.66798,1.5386,angry
2.10707,1.40502,7.04303,1.72279,1.94522,1.67052,2.08658,1.58483,angry
2.04858,2.2946,4.71956,1.74479,1.79587,1.87027,1.78438,1.53364,angry
2.23282,3.41207,3.79859,1.89653,2.0989,2.00199,1.64347,1.64016,angry
2.33924,2.354,3.78036,1.70172,1.47215,2.48702,1.43858,1.77271,angry
2.5133,3.53034,3.26618,1.54493,1.84499,2.87738,1.37568,2.04158,angry
2.4546,4.7337,3.6275,1.79732,1.76931,2.5187,1.45867,1.84196,angry
2.15022,1.45289,5.08705,1.74179,1.5114,1.47169,2.3434,1.58037,angry
2.53545,3.34939,3.85862,1.968,2.05532,2.31147,1.49464,1.85986,angry
1.7806,3.00178,3.63635,1.80479,1.99838,2.64626,1.45952,1.33404,angry
2.35093,5.06747,2.9209,1.7419,1.7375,2.14125,1.52122,1.81846,angry
2.31904,4.56643,3.70088,1.73873,2.14729,3.09615,1.36979,1.75115,angry
2.45459,3.0025,3.6166,1.73194,1.72791,2.02968,1.6757,1.88145,angry
2.23713,3.52582,4.71591,2.04728,2.23057,1.83202,1.64047,1.62823,angry
2.20176,3.74055,3.61156,1.75802,1.83994,1.74582,1.76531,1.6759,angry
2.42979,2.71573,3.22788,1.60194,2.27154,2.24016,1.54102,1.88592,angry
2.27732,3.9171,5.80554,1.86025,1.77863,2.03195,1.61013,1.70844,angry
1.97339,2.62235,4.57024,1.94134,1.89272,1.85666,1.75366,1.48068,angry
2.19435,3.37275,2.91441,1.70213,1.37844,2.41839,1.49935,1.703,angry
2.38904,2.83877,3.31476,1.81337,1.24732,1.77203,1.67867,1.8234,angry
2.06807,7.37227,5.00294,1.80178,1.87542,2.63338,1.41816,1.51269,angry
2.26494,3.55873,3.21507,1.92564,2.57658,2.11037,1.52662,1.68608,angry
2.27694,3.57148,6.40359,1.80561,1.56373,2.02664,1.63539,1.65434,angry
2.42852,2.72374,2.88777,1.91441,2.44554,2.10343,1.56175,1.82546,angry
2.57022,4.50697,3.35191,1.80276,1.9468,2.90765,1.38756,1.96697,angry
2.26027,4.84059,4.47576,1.39658,1.70173,2.95888,1.41979,1.76873,angry
2.50388,3.20561,3.69489,1.98843,1.87416,1.8697,1.69664,1.81516,angry
2.15045,1.86904,3.34958,1.74627,1.85101,3.07718,1.40512,1.64125,angry
2.17348,2.54204,2.91495,1.75091,1.5551,2.40546,1.48998,1.65671,angry
1.96274,3.25863,6.31653,1.88143,2.03477,2.2659,1.59262,1.47914,angry
2.06871,2.03875,2.53971,1.56337,2.00301,2.46041,1.43994,1.59019,angry
2.30472,4.44644,2.84156,1.70392,1.5382,1.75272,1.76795,1.76286,angry
2.16017,6.6743,3.90323,1.85829,1.37529,1.88146,1.68269,1.55492,angry
2.3067,3.80373,2.86744,1.79529,2.41493,2.07421,1.57093,1.76572,angry
2.43278,4.5426,3.96375,1.97098,1.99471,2.23808,1.55339,1.76658,angry
2.2172,3.94211,3.27015,1.78121,2.11823,2.34207,1.49744,1.68229,angry
2.11816,1.54684,3.22202,1.77599,1.81923,2.19608,1.67775,1.61506,angry
2.13888,4.08438,3.71884,2.11502,2.20397,1.87353,1.64834,1.55938,angry
2.70809,3.09423,3.13226,1.60229,1.73502,2.42884,1.4873,2.11489,angry
2.60058,2.73604,3.3423,1.90473,1.59618,1.86125,1.76608,1.89313,angry
2.56653,3.69604,5.37235,1.93017,1.89605,1.86595,1.72666,1.9406,angry
2.02501,2.50769,2.70225,1.4768,1.6561,3.33837,1.34844,1.60215,angry
1.99252,1.25828,3.46845,1.96267,1.89141,2.00241,1.63957,1.47022,angry
2.20129,4.57361,5.21974,1.93558,1.84027,1.96853,1.58449,1.63221,angry
2.19307,3.61967,4.07339,1.65728,1.56188,1.4834,2.02148,1.66007,angry
2.14077,5.26084,3.2452,1.71087,1.76994,2.38043,1.47251,1.63901,angry
2.46518,3.17019,2.63491,1.67281,1.39078,2.23945,1.51231,1.95153,angry
2.52453,3.2401,2.99534,1.7425,1.6832,2.37233,1.5278,1.86721,angry
2.26894,3.8059,3.41946,1.90679,2.12342,2.13478,1.57603,1.70278,angry
2.43461,3.16239,3.69015,1.88513,1.55433,1.84549,1.67656,1.83143,angry
2.22983,2.99779,4.53248,1.87426,1.95268,2.24368,1.52802,1.65025,angry
2.31259,1.416,4.95,1.85418,1.3636,1.26244,2.16147,1.74809,angry
2.52848,3.9319,3.63868,1.73204,1.69191,2.04303,1.64933,1.88224,angry
2.3696,3.18144,3.43658,1.80174,2.03348,2.11552,1.55602,1.81362,angry
2.15633,5.56179,3.88756,1.61578,1.57706,3.26476,1.29597,1.65038,angry
1.95292,2.99369,3.84118,1.81008,1.51544,1.67884,1.86269,1.49999,angry
2.71009,1.56434,2.94055,1.57746,1.62107,1.97168,1.80596,2.14713,angry
2.39905,5.40915,3.29384,1.85894,2.661,2.7633,1.38958,1.77447,angry
2.37841,6.48967,3.16343,1.76535,2.02233,3.23565,1.33478,1.81502,angry
2.41014,3.57388,3.20785,1.73988,1.50074,2.30477,1.47282,1.8462,angry
2.3815,4.21109,4.05114,1.74771,1.67634,2.63124,1.46914,1.79654,angry
2.31937,1.33283,3.99565,1.59384,1.50093,1.44142,2.27316,1.74868,angry
2.46101,4.1088,2.73959,1.63815,2.02327,2.53435,1.46012,1.94098,angry
2.28606,4.62535,3.61347,1.80544,1.90737,2.90648,1.39005,1.76403,angry
2.06185,3.51266,3.62846,1.75569,1.89762,2.70363,1.46175,1.57081,angry
2.43443,1.92367,5.52697,1.76808,1.97963,2.61177,1.52648,1.85767,angry
2.41214,4.99189,3.43889,1.72368,1.87886,2.40772,1.49267,1.83645,angry
2.18068,5.51055,4.08754,1.88513,2.17435,2.28534,1.50573,1.61581,angry
2.00786,1.91705,5.54622,1.59955,1.88038,2.81508,1.58414,1.55323,angry
2.38149,4.13787,3.44041,1.88839,1.63652,2.1486,1.56999,1.75907,angry
2.75726,2.89616,3.33934,1.9359,1.16721,2.16731,1.51621,2.01245,angry
2.46651,3.74474,3.50941,1.7461,1.68796,2.01735,1.68564,1.89122,angry
2.13878,3.56415,2.95509,1.65065,1.77696,2.53381,1.47573,1.6375,angry
2.17308,2.3875,3.3842,1.67596,1.7938,2.73334,1.44488,1.69388,angry
2.15634,1.24046,7.10766,1.97658,1.78212,1.37009,2.41166,1.55267,angry
2.33154,2.52392,4.19263,1.58379,1.61759,1.86339,1.78096,1.8292,angry
2.03648,2.60347,3.39875,1.76392,1.76372,2.60991,1.50366,1.50324,angry
2.19481,5.70065,3.48856,1.70923,1.92844,2.18742,1.54259,1.69863,angry
2.26466,2.23526,4.0862,1.79958,2.47586,2.68505,1.43958,1.70664,angry
2.4242,4.79085,3.29403,1.59298,1.88788,3.07828,1.34164,1.92022,angry
2.16541,3.4922,4.12972,1.73632,1.45611,1.62313,1.81987,1.6359,angry
2.53946,1.88939,3.46306,1.8301,2.03376,1.95555,1.71995,1.96136,angry
1.94801,2.27386,7.33358,1.65674,1.8285,2.42981,1.56812,1.53914,angry
2.29593,1.48138,10.02258,1.76906,1.80061,1.61047,2.07681,1.72003,angry
1.9936,2.44509,4.01789,1.69139,1.79431,3.18617,1.42095,1.53397,angry
2.53844,3.22412,2.87803,1.46603,1.80992,3.40261,1.35694,2.06056,angry
2.153,5.10927,4.09785,1.42835,1.65191,2.73683,1.46629,1.72181,angry
2.12051,1.69038,5.31158,1.78175,2.12687,2.58289,1.54381,1.5482,angry
2.03224,2.22036,3.53245,1.98139,1.79461,1.91512,1.77777,1.50554,angry
2.18356,5.06105,3.71234,1.79407,1.77672,1.7544,1.73999,1.68771,angry
1.996,7.33792,4.25412,1.76495,2.00294,3.39982,1.26087,1.48727,angry
2.19772,3.94923,3.79623,1.84609,1.58786,1.74136,1.71617,1.6668,angry
2.10444,4.07272,5.17985,1.70538,1.59198,2.26087,1.56154,1.62005,angry
2.22622,1.85139,3.47354,1.74907,1.62646,2.41189,1.53535,1.6606,angry
2.25475,6.02854,3.35813,1.67655,2.04791,3.10776,1.33446,1.79701,angry
2.27055,5.36065,3.71372,1.44473,1.95553,2.98976,1.38875,1.81118,angry
2.2066,5.78068,3.91445,1.96994,1.81612,1.84937,1.70003,1.61727,angry
1.99243,3.19155,3.37419,1.58099,1.4501,2.34286,1.50967,1.56872,angry
2.38378,3.01682,4.29935,1.69706,1.58981,1.99067,1.70178,1.8665,angry
2.28516,3.46246,3.0839,1.60633,1.38248,1.79457,1.76976,1.77368,angry
2.17703,2.27732,3.7963,1.79615,1.98516,2.44721,1.50988,1.64472,angry
2.4124,2.0475,3.52307,1.71031,1.79915,1.98562,1.6996,1.87701,angry
2.41225,3.14335,4.02651,1.8446,1.84003,1.65137,1.7798,1.80527,angry
2.1604,4.46592,3.39851,1.84928,1.63113,3.12589,1.2975,1.593,angry
2.1125,1.35542,5.49129,1.77647,2.06609,2.06581,1.73634,1.6416,angry
2.26591,5.68477,4.20269,1.64591,1.75335,2.90709,1.37748,1.74488,angry
2.07579,2.33871,3.20333,1.78234,1.49862,3.19182,1.32995,1.51879,angry
2.65225,1.66272,3.09793,1.7354,1.73911,1.8707,1.79288,2.00159,angry
2.68644,2.06411,3.35025,1.83089,1.18653,2.09689,1.49804,2.03986,angry
2.48861,1.16478,3.76973,1.8291,1.29177,1.28773,2.13989,1.82534,angry
2.07768,1.7358,3.28628,1.40951,1.3157,2.097,1.76232,1.65404,angry
2.46655,3.49043,4.0531,1.83851,1.6966,2.48355,1.40664,1.84712,angry
2.4543,3.22282,5.06063,1.82326,2.30315,2.77323,1.4232,1.85559,angry
2.55824,3.09752,3.07861,1.91474,1.2887,2.09995,1.52783,1.89045,angry
1.83536,2.51103,3.31818,1.99007,2.17205,1.76676,1.62563,1.33291,angry
2.21929,6.42974,3.02695,1.84199,2.22804,2.71928,1.38662,1.64384,angry
1.93163,2.93654,3.14071,2.00983,1.71456,1.48889,1.864,1.40118,angry
2.40576,3.37279,3.0351,1.63628,1.52001,2.54426,1.45286,1.80817,angry
2.11939,2.16993,3.44503,1.66898,1.77647,2.48985,1.53329,1.65329,angry
2.1508,1.94314,3.85052,1.71248,1.42849,1.73717,1.73577,1.63309,angry
2.1296,2.47387,6.4089,1.67102,1.92021,2.74433,1.45952,1.63484,angry
2.51517,3.15047,4.71968,1.78332,1.89542,1.80054,1.72547,1.89878,angry
2.46266,2.66403,6.00389,1.60141,1.96625,2.43942,1.50987,1.93223,angry
2.34588,3.37469,2.83737,1.65392,2.10668,2.47291,1.48188,1.82966,angry
2.51027,2.1198,2.67507,2.05291,1.01134,1.85442,1.57832,1.83998,angry
2.35492,3.99599,3.40071,1.82995,1.6282,2.74456,1.40236,1.73742,angry
2.54212,4.45515,3.17931,1.8815,2.27188,2.82744,1.39172,1.90282,angry
2.14257,4.73518,3.60666,1.71496,1.73591,2.38865,1.52444,1.64238,angry
2.1806,3.94734,3.36313,1.57667,1.63882,2.68024,1.4477,1.61849,angry
2.27494,3.58864,3.45139,1.38654,1.53343,3.2722,1.36499,1.75923,angry
1.90095,2.90667,3.26164,1.60887,1.75512,2.02067,1.63661,1.44413,angry
2.08345,2.40553,6.48492,1.82535,1.56265,1.16575,2.34599,1.59129,angry
1.99827,1.73439,4.52557,1.85622,2.14623,2.31932,1.56825,1.54354,angry
2.15617,2.32172,3.73388,1.79283,1.94632,2.38619,1.57742,1.6376,angry
1.95985,1.55691,2.9296,1.56859,1.27658,2.42978,1.56815,1.50199,angry
2.25727,5.58571,3.14058,1.68501,1.96664,3.07745,1.34026,1.76256,angry
2.4614,6.53113,3.45046,1.67596,1.87825,4.31867,1.15728,1.90087,angry
2.47554,3.29729,3.01403,1.70182,1.67421,2.33523,1.48466,1.92403,angry
2.08443,3.23406,5.70406,1.66062,1.92632,2.041,1.61695,1.63834,angry
2.29453,2.45811,3.50523,2.13475,1.30091,1.62603,1.75542,1.65753,angry
2.14403,3.23052,3.40759,1.76958,1.84463,3.55483,1.29257,1.64615,angry
2.21993,3.62222,5.3318,1.7866,1.42442,1.67102,1.88827,1.6724,angry
2.01542,5.6702,4.05111,1.79941,1.89101,2.93849,1.39704,1.53834,angry
2.43973,3.11871,4.01714,1.71604,1.37755,1.55243,1.93125,1.80828,angry
2.02826,1.7999,3.2715,1.68499,1.46982,1.84463,1.80006,1.5512,angry
2.05925,3.34419,3.1862,1.6277,1.50252,1.96409,1.70285,1.57995,angry
2.37439,3.61246,3.13437,1.63044,1.39812,2.20404,1.53717,1.85077,angry
2.21071,3.4609,2.9069,1.67798,1.85177,2.0593,1.58788,1.6775,angry
2.48082,4.17062,3.76171,1.76344,1.83309,1.6269,1.87241,1.9065,angry
2.51273,5.79457,2.70022,1.69779,1.91135,3.3566,1.30487,1.90173,angry
2.53592,4.24934,3.76219,1.72315,1.83496,2.36535,1.52915,1.91559,angry
2.1414,4.98995,5.04404,2.01113,2.20989,2.05757,1.59171,1.60052,angry
2.35517,2.09255,3.26565,2.0808,1.35261,1.65628,1.74377,1.65496,angry
2.12134,1.45761,5.72712,1.67626,1.5587,2.68205,1.58273,1.62398,angry
2.03942,2.55423,3.96163,1.49939,2.00893,4.68612,1.26204,1.65611,angry
2.43352,8.64679,2.84152,1.56992,2.04899,4.24948,1.19913,1.90017,angry
2.02653,5.28838,4.59051,1.51715,1.80448,3.00839,1.35053,1.58398,angry
2.50605,1.6785,3.77393,1.91346,2.03791,1.69992,1.8774,1.90005,angry
2.21024,4.10903,4.14943,1.8442,1.84159,1.94447,1.63625,1.67901,angry
2.04996,1.67327,4.95247,1.85983,1.87475,2.14911,1.71096,1.52689,angry
2.27298,3.21281,3.72556,1.66786,1.75541,2.01997,1.62256,1.75553,angry
2.22722,4.19017,3.46566,1.70787,2.20713,2.22931,1.52139,1.73912,angry
2.29131,2.04891,3.34074,1.62773,1.90195,2.65291,1.50528,1.7778,angry
2.68583,3.66017,3.65127,1.78458,2.25615,2.99836,1.37574,2.05751,angry
1.84854,1.8285,4.68292,1.85618,1.8646,2.62986,1.61168,1.38491,angry
1.92119,7.13101,5.18232,1.92893,1.76465,2.32893,1.52893,1.38783,angry
2.46047,5.50771,3.97697,1.74758,2.20593,3.1443,1.33808,1.88398,angry
2.17222,4.21184,3.01511,1.76177,1.85219,2.10363,1.57302,1.67038,angry
2.24906,1.71877,5.36567,1.82051,1.47486,1.22212,2.40751,1.65951,angry
2.07102,2.67856,4.16635,1.82617,1.81079,1.90141,1.73138,1.55022,angry
2.55584,3.23134,2.97736,1.55775,1.83305,2.51559,1.45406,2.03131,angry
2.30149,3.05121,4.78217,1.87632,1.99545,2.20269,1.54736,1.70636,angry
2.41663,4.44124,3.1681,1.75655,1.82004,3.1538,1.4074,1.77932,angry
2.43473,3.36406,2.91053,1.6578,1.74916,1.88798,1.70041,1.85945,angry
2.33789,5.04353,4.56168,1.58595,1.86526,2.35612,1.53616,1.81769,angry
2.18537,4.36361,4.04621,1.43997,1.74927,2.72004,1.43541,1.78408,angry
2.16877,5.15757,3.52849,1.90864,1.78703,1.86767,1.65589,1.62509,angry
2.30146,1.79429,4.09123,1.63823,1.75974,2.26055,1.59778,1.78858,angry
2.05918,1.58043,4.22572,1.78351,1.9517,2.73094,1.50634,1.60009,angry
2.58425,2.73132,3.60531,1.77429,2.72735,1.86578,1.64663,1.96984,angry
2.19404,8.72109,4.10215,1.85814,2.11924,2.50596,1.41967,1.54016,angry
2.62213,3.22881,2.95145,1.73126,2.05515,2.24384,1.59426,1.97806,angry
2.302,3.56885,3.3524,1.77934,1.39389,2.15015,1.51637,1.72519,angry
2.43251,4.27516,2.66581,1.60828,1.6678,2.84303,1.41795,1.85369,angry
2.19355,4.22337,3.68176,1.91171,1.93926,2.16858,1.56941,1.6213,angry
2.28592,6.48346,2.96547,1.54131,1.91738,3.76091,1.23484,1.76752,angry
2.43206,1.77301,4.69369,1.82925,1.20301,1.75456,1.68999,1.78798,angry
2.22525,3.16354,2.62439,1.55223,1.90934,3.58227,1.31038,1.72631,angry
2.1036,3.13986,5.19581,1.80918,1.39219,1.13009,2.36003,1.53778,angry
2.52893,2.32822,2.36824,1.62882,1.53944,2.59785,1.49138,1.94401,angry
2.54181,4.38812,3.10741,1.77296,1.72609,2.35092,1.57851,1.86784,angry
1.99752,1.58082,4.74638,1.66345,1.73671,1.62133,1.95364,1.52802,angry
2.3702,3.79138,3.42397,1.81257,2.0913,1.86079,1.68201,1.79742,angry
2.31609,1.22476,5.51598,1.86935,1.89321,1.84958,1.93188,1.73926,angry
2.38283,5.29612,2.97235,1.6723,1.98952,3.12538,1.30581,1.84326,angry
2.42692,4.15329,5.46774,1.90252,1.94353,2.01453,1.61461,1.79782,angry
1.92105,1.41909,5.1657,1.90696,1.77056,1.53318,2.20214,1.39457,angry
2.21198,3.92394,2.86639,1.85074,2.05475,1.92181,1.62242,1.66701,angry
2.16081,3.32244,2.69061,1.57545,1.77026,2.51485,1.51039,1.70963,angry
1.97555,2.82928,3.17479,1.41923,1.54836,2.43118,1.54039,1.54183,angry
2.45461,4.02618,2.9255,1.71225,1.92132,3.02904,1.37453,1.87456,angry
2.51617,1.88131,3.07432,1.60843,1.62252,2.12795,1.69381,1.94447,angry
2.47857,2.8634,3.13246,1.63386,1.97805,2.63052,1.48748,1.9495,angry
1.83703,4.98945,4.46496,1.51212,1.61974,2.73569,1.42999,1.42693,angry
2.48966,2.85433,2.96013,1.99087,2.00383,2.70385,1.4339,1.80954,angry
1.94703,4.16829,3.67912,1.65926,2.01679,3.4751,1.31639,1.49194,angry
2.12811,9.30517,3.50226,1.75727,1.63563,2.35956,1.53345,1.58953,angry
2.33403,4.68651,3.51135,1.73073,1.96848,2.62094,1.44296,1.80401,angry
2.44397,3.99689,3.10197,1.82349,1.89179,1.77227,1.72958,1.88587,angry
2.00815,5.06549,3.22596,1.69641,1.78204,2.00475,1.61454,1.48128,angry
2.16199,4.91855,2.76839,1.93789,3.09651,2.52166,1.38441,1.63033,angry
2.42556,3.18599,3.01815,1.78878,1.65955,1.81491,1.74325,1.81109,angry
2.43753,3.41061,3.49039,1.97189,1.79284,1.74981,1.81241,1.82782,angry
2.45014,4.27186,2.91231,1.82026,1.82573,2.07275,1.58229,1.87684,angry
2.15507,3.444,3.92464,1.51445,1.53759,2.28509,1.60805,1.71767,angry
2.16452,1.87119,5.02728,1.72036,1.59302,1.91191,1.87301,1.63787,angry
2.27892,5.35739,3.13974,1.7226,1.75342,2.32646,1.51837,1.71519,angry
2.46131,1.54496,2.9963,1.60397,1.63579,2.06624,1.76385,1.89613,angry
2.45547,2.95886,2.97896,1.65082,1.37129,1.80227,1.70032,1.97287,angry
2.2663,1.48374,3.69415,1.77138,1.63698,1.64874,1.92179,1.75864,angry
2.36321,3.75729,3.07446,1.6773,1.81155,3.45962,1.30088,1.85115,angry
2.39845,3.98611,2.976,1.68433,1.71271,1.79423,1.729,1.82098,angry
2.27682,5.89856,3.54625,1.60948,2.13015,3.90999,1.24493,1.75842,angry
2.49584,2.93066,3.19189,1.75795,1.40846,1.99916,1.5901,1.90435,angry
2.16164,5.4232,3.48706,1.7177,1.93511,2.45032,1.44413,1.66173,angry
2.56635,3.09372,2.49122,1.8364,1.26411,2.19317,1.46016,1.92378,angry
2.28032,3.94063,6.16561,1.74852,1.68352,1.53508,1.94084,1.7491,angry
2.42163,2.40317,6.19686,1.84191,1.59282,1.2874,2.31742,1.76129,angry
2.31872,3.09917,4.0906,1.58039,1.7804,3.23391,1.38221,1.80117,angry
2.48427,3.20178,3.17947,1.96683,1.19274,2.17406,1.44628,1.80998,angry
2.38776,3.0101,3.85088,2.06794,1.55601,1.75892,1.68127,1.77644,angry
2.52578,4.31083,2.91501,1.56901,1.67165,2.44647,1.49894,1.90005,angry
2.14213,1.62936,3.44125,1.90005,1.70198,1.64662,1.93471,1.60433,angry
1.98077,2.217,3.51351,1.61935,1.5945,2.47873,1.59261,1.52978,angry
2.30194,2.23186,3.63435,1.74035,1.7422,2.41229,1.55128,1.73628,angry
2.31571,4.26266,3.31143,1.74949,1.94914,2.95779,1.38477,1.71632,angry
2.13778,6.44226,3.43018,1.65743,2.07938,3.62926,1.25764,1.66038,angry
2.1233,4.2454,3.73133,2.15209,2.12609,1.7607,1.72363,1.51936,angry
2.42613,4.07566,2.93275,1.76043,1.49754,2.39062,1.46614,1.8661,angry
2.3551,4.16792,3.28998,1.68608,1.89581,2.6215,1.42465,1.78771,angry
2.08412,6.79732,3.15132,1.75802,1.69788,2.30298,1.54019,1.56813,angry
2.52987,2.85214,2.9548,1.9341,1.66085,1.82168,1.6819,1.86772,angry
2.13377,3.60358,2.97902,1.51196,1.81036,3.88336,1.26612,1.65653,angry
2.31932,3.32175,3.63725,1.89038,2.6925,2.47215,1.43713,1.73761,angry
2.35328,4.94229,3.29098,1.7152,2.00795,2.59256,1.44515,1.78217,angry
2.33138,5.37049,3.50947,1.74995,1.8259,2.23241,1.58878,1.7774,angry
2.42601,4.91441,3.05086,1.60988,1.87042,2.53701,1.46302,1.8794,angry
2.42171,3.42199,3.32172,1.86813,2.8676,2.31152,1.49498,1.8455,angry
2.49702,4.45416,3.76178,1.92677,1.8705,2.10987,1.67382,1.85215,angry
2.19727,1.8242,3.94267,1.61074,1.62954,2.45928,1.5614,1.69291,angry
2.10386,1.69079,3.4234,1.99802,2.03616,2.56148,1.54469,1.55055,angry
2.43934,2.1582,2.88399,1.73102,1.02927,1.7471,1.66352,1.83698,angry
2.56194,2.76031,2.79435,1.60153,2.00721,2.01546,1.63953,1.95108,angry
